Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
23,2007-11-07,49.14165115356445,51.50329497924803,48.041707514039594,50.79156880681531,33593141
24,2007-11-08,48.300506591796875,49.610736990740946,47.232915352295436,47.87994140967238,27990521
25,2007-11-12,49.46516418457031,50.33865129046459,45.566828782844695,46.84470725481463,35153735
26,2007-11-13,50.6459846496582,51.665049985482575,48.704906147925286,50.306297667025746,43830531
27,2007-11-14,49.982791900634766,52.24738381751477,49.72397876309187,51.53565317418142,36738579
28,2007-11-15,50.823917388916016,51.71357833230089,49.86955207629606,50.92096955484181,29242252
29,2007-11-16,50.468048095703125,51.616517648278226,49.88572198296349,50.59745243589199,18895294
30,2007-11-19,52.2958869934082,54.18843885792323,51.22829588415652,51.616508838463616,40716718
31,2007-11-20,51.48712921142578,53.54143855571067,50.856276824748555,52.08562940608123,26342171
32,2007-11-21,47.47555160522461,52.10178630465485,46.32707768478814,51.79445155056659,26814499
33,2007-11-22,45.841819763183594,48.882846610027244,43.85221494720686,46.974115686349094,34096185
34,2007-11-23,48.882843017578125,49.1740039274089,46.132977304053334,48.85049083027977,27664090
35,2007-11-26,49.27106475830078,50.694521758184834,48.882851606293116,50.694521758184834,20159123
36,2007-11-27,48.05788040161133,50.11218937819072,47.55643687277575,50.11218937819072,20573198
37,2007-11-28,47.34616470336914,49.3357743193289,47.02265151546394,49.109313332623884,16435311
38,2007-11-29,46.06829071044922,48.78580063878835,45.4697904291777,48.52699184101452,25530967
39,2007-11-30,47.84761047363281,48.138771451143114,46.262396806807196,46.90942315146485,18437721
40,2007-12-03,48.5269889831543,49.12548922917883,48.05789312839577,48.42993239875862,16851227
41,2007-12-04,47.89611053466797,49.25486687497478,47.540245360975625,48.85047562939845,14008727
42,2007-12-05,49.80486297607422,49.98279785205799,47.87996225028597,47.977014445965715,27725290
43,2007-12-06,48.882843017578125,51.64887824286127,48.25199072300544,50.888621587022385,24104710
44,2007-12-07,48.67255401611328,49.88572808104569,47.79907132211816,49.19017582806985,11742386
45,2007-12-10,48.72108459472656,49.31958029104971,48.090232324422594,49.14164984964451,8330010
46,2007-12-11,48.494632720947266,49.432819963847166,48.251997862201016,49.15783291301585,11685950
47,2007-12-12,48.46226501464844,48.89900849816266,47.556430253818284,47.87994329524712,16342131
48,2007-12-13,47.65348434448242,49.17399745605907,47.475553919648114,48.526971346950134,14620172
49,2007-12-14,47.18439483642578,47.928477592054016,46.94176001375016,47.49173403365245,10991851
50,2007-12-17,44.337486267089844,47.718200260649056,43.67428171197001,47.45938712160436,19355678
51,2007-12-18,44.14338302612305,45.6153662094104,42.768452039650676,43.836043756328515,21607783
52,2007-12-19,43.3345947265625,45.95505198327339,42.96255550093888,45.566834468231896,19526912
53,2007-12-20,42.897857666015625,44.256614788101054,42.70374887887079,43.900749409656925,17105204
54,2007-12-24,44.20808792114258,44.903640374073774,43.189017903298506,43.54488327556721,16711519
55,2007-12-26,45.5506591796875,46.100633244594526,44.450715437801016,44.450715437801016,20930094
56,2007-12-27,45.87416458129883,47.13586467249687,45.48594714342551,46.48883853465923,44565277
57,2007-12-28,46.23003005981445,46.424138779696335,45.29183864503983,45.77710825078111,18354518
58,2007-12-31,46.56972885131836,46.84471590863475,46.00358083422556,46.585907141706365,11982308
59,2008-01-01,47.42702865600586,47.863772205170164,46.375611113315955,46.81235466248026,16687746
60,2008-01-02,47.16820526123047,47.78287906348061,46.472653211633585,47.427013897569765,13437280
61,2008-01-03,49.10929870605469,49.30340743857072,46.31091134172383,46.87705925193811,31815218
62,2008-01-04,48.85049057006836,50.46805604709772,48.52697747466248,49.821029856285975,28011310
63,2008-01-07,48.44609832763672,49.56221585391419,47.92847650673131,48.543150499338374,15858063
64,2008-01-08,46.79618835449219,49.17401082974082,46.2300403550486,48.494632352822954,13282666
65,2008-01-09,46.052093505859375,47.0549848642491,45.938863057860644,46.844702253923835,13113527
66,2008-01-10,44.9521484375,47.55643110010215,44.64480928750281,46.26237891135868,18023003
67,2008-01-11,45.631526947021484,46.068270440536295,43.83602689322203,45.566822582083525,11629440
68,2008-01-14,46.32709503173828,46.81236477162003,44.984516295651055,45.71242090547368,10264240
69,2008-01-15,44.919803619384766,47.26527359600053,44.547764431713915,47.07116924620861,11558334
70,2008-01-16,43.99778747558594,44.968326711609436,42.881669986915085,44.596287548719154,14834065
71,2008-01-17,45.17861557006836,46.181507032544616,43.221358731315455,44.15954582024081,16169395
72,2008-01-18,43.075782775878906,44.85510487646661,42.703739189959585,44.806574399745045,13254156
73,2008-01-21,35.74820327758789,42.70373433448639,31.138139801726613,42.70373433448639,33202389
74,2008-01-22,32.15721130371094,33.968885612588906,25.541366393195094,32.221913487464356,58755707
75,2008-01-23,35.74820327758789,37.1231338353469,32.674829089656,32.674829089656,28425991
76,2008-01-24,35.82908630371094,38.36866513699548,34.13064244798864,37.673112816523265,29911930
77,2008-01-25,37.6731071472168,37.851037578726256,36.15259397859735,37.527524512035036,12550722
78,2008-01-28,38.07749557495117,38.36865643516992,34.130634707325896,37.155482527653106,13601109
79,2008-01-29,37.44664764404297,38.724526060374416,36.88049975618698,38.174552071286385,7679877
80,2008-01-30,35.37615966796875,37.6892769669166,34.907064016857944,37.52752045107512,9016102
81,2008-01-31,33.06304931640625,35.8452630356978,32.67483400984467,35.74820866056646,41538563
82,2008-02-01,34.211524963378906,34.45415982995708,33.32186378592559,33.62920084479848,9089201
83,2008-02-04,35.97466278076172,36.395230222943006,34.85854309517702,34.85854309517702,12009385
84,2008-02-05,37.09078598022461,37.57605564549223,35.262937785302036,36.03936837214476,14593303
85,2008-02-06,36.76725769042969,37.2040010864435,34.712951605309435,36.07170566829503,12429218
86,2008-02-07,35.03648376464844,37.51136070713484,34.81002499582351,36.265834187651755,11300078
87,2008-02-08,34.13064193725586,35.55409874602265,33.499789616542415,35.262937824126986,13514197
88,2008-02-11,31.720468521118164,34.61591270799632,31.38077930542122,34.61591270799632,15133331
89,2008-02-12,31.154319763183594,32.885115793130176,30.895508834318168,32.6748331475316,10237627
90,2008-02-13,30.701406478881836,32.108687394596785,30.07055626190865,31.704295948592947,10395753
91,2008-02-14,33.386558532714844,33.72624770896333,31.380775661138497,31.380775661138497,12514003
92,2008-02-15,34.34092712402344,34.615914165922604,32.36749612606958,33.257157245907756,12080990
93,2008-02-18,34.146812438964844,35.11735386793396,33.85565154604854,35.11735386793396,6977153
94,2008-02-19,33.77477264404297,34.84236622135152,33.51596174742826,34.761487953282135,7226542
95,2008-02-20,32.93363571166992,33.46743356380555,32.56159657948475,33.45125747241418,5604999
96,2008-02-21,33.16010665893555,33.72625467157349,32.75571522133701,33.46744371271764,3874365
97,2008-02-22,32.73953628540039,32.949818937127326,31.7204686346618,32.060157851574665,2691220
98,2008-02-25,33.01451873779297,33.41891011110396,32.22191208489615,33.12774919990549,6270186
99,2008-02-26,33.14392852783203,33.61302212785445,32.98217196272335,33.32186118824435,7139423
100,2008-02-27,35.084999084472656,36.815792609022786,33.62919033976676,33.62919033976676,43223132
101,2008-02-28,36.07171630859375,36.34670329741525,34.93942055644496,35.424690164508725,35763847
102,2008-02-29,35.55409240722656,36.55698374866786,34.97177066725502,35.84525547117563,16477462
103,2008-03-03,34.065940856933594,35.19823904735402,33.67772552551271,34.00123866735743,10049153
104,2008-03-04,33.19245529174805,34.421805650254555,32.35132245253276,34.2924012731334,11485198
105,2008-03-05,33.807125091552734,33.968881628948424,32.3836662460926,33.35420547046673,8581053
106,2008-03-07,32.07633590698242,33.321862380468566,30.733755052165794,33.321862380468566,14251925
107,2008-03-10,31.962522506713867,32.19012899159054,30.12541034403679,32.12509888235195,11713659
108,2008-03-11,34.59627151489258,34.92142436805602,30.95456000047878,31.702409798687572,19665129
109,2008-03-12,33.71835708618164,35.766820370527604,33.393204253907165,35.53921382895223,12262350
110,2008-03-13,29.084918975830078,33.165588538196445,28.288295198133316,32.84043579586445,47000084
111,2008-03-14,31.084617614746094,31.214677862911188,29.29627707451557,29.897808478633785,35798540
112,2008-03-17,29.865297317504883,30.499344945616325,29.231249689393437,30.499344945616325,19211273
113,2008-03-18,30.12541961669922,30.710695190161925,29.328793366802927,29.816522643841196,12632937
114,2008-03-19,30.30424690246582,33.75086498226322,30.109154356120353,31.539825679042536,16449023
115,2008-03-24,30.596881866455078,31.442279914905463,29.930318274994193,31.442279914905463,11636914
116,2008-03-25,31.751176834106445,31.946267178618957,30.824490531150936,31.39350789487506,13232423
117,2008-03-26,31.55609130859375,32.32020139199737,31.214680373347797,31.53983322499463,11448313
118,2008-03-27,32.125091552734375,32.43398836003583,31.084603427063644,31.084603427063644,17425122
119,2008-03-28,32.19013977050781,32.43400662070734,31.344743657157526,32.27142798554634,11599511
120,2008-03-31,31.962522506713867,32.33644949373139,31.539823489038202,32.19012899159054,9914705
121,2008-04-01,32.027557373046875,32.482772615497154,31.621116373582456,32.190133772832645,6034588
122,2008-04-02,32.54779815673828,33.49074246592629,32.19012924548021,32.19012924548021,6087024
123,2008-04-03,32.28767395019531,32.77540305735436,32.02755131869386,32.62908476622327,3883474
124,2008-04-04,32.125091552734375,32.49901845443725,31.507302348296893,32.49901845443725,5906537
125,2008-04-07,31.995054244995117,32.32020715461597,31.621127075880565,32.17388878630344,4088729
126,2008-04-08,31.18215560913086,32.011295534616934,30.954549132842143,31.9462632227489,5753811
127,2008-04-09,31.263452529907227,31.539831112242982,30.90578353502124,31.279710612417272,3776374
128,2008-04-10,31.88123893737793,32.10884545522687,31.10087310330053,31.21467525968323,7075297
129,2008-04-11,32.027557373046875,32.35271017261841,31.70240457347534,32.190133772832645,4012660
130,2008-04-15,32.51528549194336,32.67786187530141,31.27970453740551,31.83246379980622,6362785
131,2008-04-16,32.076324462890625,33.06804072144403,31.946262049016294,32.84043425351777,4725794
132,2008-04-17,33.311912536621094,34.07602028892152,32.20639170029784,32.564060660154915,14831167
133,2008-04-21,33.84841537475586,34.433690879936364,33.4907486030393,33.81590141646362,7639361
134,2008-04-22,34.40117645263672,34.79136161250374,33.490750293170336,33.815903123003686,8814769
135,2008-04-23,34.433692932128906,34.84013397313253,33.97847984823835,34.46620909744271,5265604
136,2008-04-24,33.2143669128418,34.85638901632969,32.92173027087046,34.791358896456465,8801780
137,2008-04-25,33.49074172973633,33.96221277142489,33.035526561315876,33.81589447642956,4095990
138,2008-04-28,33.62080764770508,34.271113251368604,33.4907474090058,33.52326136613884,4708244
139,2008-04-29,34.092281341552734,34.41743416791676,33.653326349011536,33.81590276219355,6497143
140,2008-04-30,34.31987762451172,34.758834690980116,34.141045387512,34.43368196176888,6331377
141,2008-05-02,34.628780364990234,35.60423871836083,34.5637480440321,34.84012879285382,5658418
142,2008-05-05,34.46620559692383,35.279087596371696,34.23859687301159,35.08399503447079,7642293
143,2008-05-06,34.17356491088867,34.85638663562966,33.9784745645937,34.189822991017444,5061166
144,2008-05-07,33.68583297729492,34.36865464608522,33.16558989138716,34.14104815818287,4303106
145,2008-05-08,33.27940368652344,33.620814640473306,33.08431328789781,33.42572203676366,3642073
146,2008-05-09,33.08430862426758,33.945962724842666,32.58032130663073,32.840444006548175,8621761
147,2008-05-12,33.08430862426758,33.32817324198699,32.35271256602565,33.08430862426758,4890395
148,2008-05-13,33.181846618652344,33.42571119162431,32.9054680923341,33.23062085629672,5056766
149,2008-05-14,33.23062515258789,33.409459636904984,32.51528942040309,32.51528942040309,2982486
150,2008-05-15,33.24688720703125,33.62081209658402,32.51529330610151,32.51529330610151,2646760
151,2008-05-16,33.506996154785156,33.60454241559368,33.10055523898555,33.49074028221965,4422288
152,2008-05-20,33.44196701049805,33.57202943034217,33.100556190396574,33.16558850286021,3464912
153,2008-05-21,33.653324127197266,34.1410533345431,32.677865712505586,32.677865712505586,3419088
154,2008-05-22,33.19810104370117,33.360677407787456,32.84043436576119,32.84043436576119,3558000
155,2008-05-23,32.645355224609375,33.45823737815288,32.515294962076005,33.0030242542021,4417028
156,2008-05-26,32.40148162841797,32.59657417341238,30.88951991741965,30.88951991741965,2605807
157,2008-05-27,31.426025390625,32.807924761265234,31.279707074750384,32.45025580683083,3316550
158,2008-05-28,32.58030700683594,32.775397292334326,30.987057547310688,31.5398166638469,4505700
159,2008-05-29,33.11681365966797,33.490740629126705,32.15761352946185,32.921723341113214,11026212
160,2008-05-30,32.06007385253906,33.32817110647657,31.930013613455838,33.19810866230977,4023430
161,2008-06-02,30.69442367553711,32.515279728423415,30.239208559774063,31.864972105178648,4431595
162,2008-06-03,29.5563907623291,30.564362890923864,29.28001006290946,30.2392101645869,6240766
163,2008-06-04,28.64596939086914,29.735229955940564,28.467134908519036,29.426335234654147,5762089
164,2008-06-05,28.59720230102539,28.808552998520586,27.638001734946933,28.61346038623027,9721099
165,2008-06-06,28.28830337524414,29.475112550868825,27.881862329841944,28.450879793405015,6317089
166,2008-06-09,27.898113250732422,28.58093491374915,26.662532348888607,27.963143360285628,6500809
167,2008-06-10,27.703020095825195,27.930628781782758,27.06897268300257,27.637989987730112,6717902
168,2008-06-11,27.83308219909668,28.288295155644487,27.637989671957246,27.963142413800867,2586175
169,2008-06-12,28.028182983398438,28.190759415006113,26.662541398910758,27.475423556949135,3244212
170,2008-06-13,27.84934425354004,28.255785238876285,27.556705421047862,27.97940448681425,4248430
171,2008-06-16,28.824804306030273,29.263759272844013,27.995664206381747,28.093210489590444,4354615
172,2008-06-17,29.68646240234375,29.9140689574086,28.320820866870758,29.231249292214052,4736084
173,2008-06-18,29.653934478759766,30.304242129117515,29.5889043752489,29.5889043752489,5055019
174,2008-06-19,29.019886016845703,29.58890326001427,28.548415027808336,29.068660246452776,4221271
175,2008-06-20,28.35332679748535,29.377559312774356,27.97940200616155,29.26375496493671,3837789
176,2008-06-23,27.36162567138672,28.223282286607862,27.085246995061997,28.12573596345846,4516050
177,2008-06-24,26.516212463378906,27.768051368923917,26.239831757972937,27.361608247116216,5238203
178,2008-06-25,25.784616470336914,26.321117549630593,25.19934116241833,26.012222922004447,3933879
179,2008-06-26,27.247804641723633,28.418355300697748,25.9309357016485,25.9309357016485,18253250
180,2008-06-27,26.044742584228516,26.922656841284944,25.89842427641357,26.337381404941787,6821283
181,2008-06-30,25.524503707885742,26.272355656075224,24.792909842173287,26.028491034171072,4596315
182,2008-07-01,23.71990394592285,25.52450250390835,22.809475626075027,25.52450250390835,6202295
183,2008-07-02,24.760393142700195,25.020515841465933,22.972052620675846,23.736162634847002,5245963
184,2008-07-03,24.110084533691406,24.7603900981007,23.41100693398479,24.54904167170105,4726793
185,2008-07-04,24.43523406982422,24.906705100372218,23.57358019348074,23.736156562985784,4862814
186,2008-07-07,24.971738815307617,25.979713333913715,24.760390386446723,24.760390386446723,5528014
187,2008-07-08,25.703340530395508,26.337388163693042,23.085857372381785,23.085857372381785,8354280
188,2008-07-09,27.49167251586914,27.605474657170003,26.04474099077082,26.04474099077082,6860769
189,2008-07-10,28.694746017456055,29.03615695560955,26.727570807223,27.49168089713396,7216175
190,2008-07-11,27.3291015625,29.328790522385955,27.117750906563995,28.971123743629438,6040791
191,2008-07-14,27.345361709594727,28.320822526476366,26.662542004386815,26.662542004386815,5942149
192,2008-07-15,26.207317352294922,26.955169130014035,26.012227022292052,26.66253253246811,3693378
193,2008-07-16,25.491981506347656,26.662532296330856,25.053024408833153,26.207317120189288,6973872
194,2008-07-17,26.79259490966797,26.987687460461903,26.012229116659075,26.012229116659075,5038238
195,2008-07-18,28.28830337524414,28.515909919652607,26.483704692641634,27.280328700613175,5983177
196,2008-07-21,29.881553649902344,30.06038815121704,28.30456150887793,28.776032681373913,8754188
197,2008-07-22,31.100868225097656,31.37724673731986,29.62142278350672,29.881545422426534,12631056
198,2008-07-23,33.295650482177734,33.945956000612846,31.89749317652558,32.48276858413384,12798869
199,2008-07-24,32.125091552734375,33.91343127672813,30.125403470665354,30.125403470665354,10764301
200,2008-07-25,32.19013977050781,33.2306306870681,30.970816544929935,31.783698695315188,10710381
201,2008-07-28,31.930015563964844,32.82418582626402,31.572346577011697,32.19013605802128,5533881
202,2008-07-29,30.645654678344727,31.702401163279028,30.40179010489835,31.214672016386274,5145929
203,2008-07-30,31.930015563964844,32.19013605802128,30.922040931703208,30.922040931703208,7354746
204,2008-07-31,30.8082275390625,32.4827654083671,30.401786629777366,32.4827654083671,6006517
205,2008-08-01,31.702396392822266,31.83245880213902,29.263751025316623,30.320497351235737,4699412
206,2008-08-04,31.897489547729492,32.4827648887543,31.0683496650346,31.0683496650346,4301346
207,2008-08-05,33.32817840576172,33.57204306126483,31.70241183065691,32.02756470466106,9161115
208,2008-08-06,32.4827766418457,34.51498189106642,32.25517009494975,34.51498189106642,8616591
209,2008-08-07,32.40148162841797,33.133075364521986,31.39350715441909,31.39350715441909,4809365
210,2008-08-08,31.84872817993164,32.64535217496902,31.734923807033258,32.027560472938006,4883824
211,2008-08-11,32.141361236572266,32.61283234762403,31.89749664067478,32.255165596691164,2714705
212,2008-08-12,31.588605880737305,32.51529234317166,31.34474125431603,32.35271372047369,5801276
213,2008-08-13,31.718658447265625,32.02755312486968,30.97080666643044,31.214671233762573,2754609
214,2008-08-14,30.95454978942871,31.86497571389489,30.889517476181254,31.539822967990343,2566362
215,2008-08-18,30.596881866455078,31.539823977733136,30.304245267805545,30.889518465104615,2963058
216,2008-08-19,30.027868270874023,30.726945901707083,29.410076634127957,30.548113627598763,2941144
217,2008-08-20,30.369277954101562,30.613142542022878,30.157927321519693,30.239215517493463,3319410
218,2008-08-21,30.044126510620117,30.5481137891595,29.686457550344805,30.23921686661103,4138486
219,2008-08-22,29.7352294921875,31.084614924253557,28.97112174145751,31.084614924253557,4139879
220,2008-08-25,30.060386657714844,30.466827683653147,29.849036001176714,30.466827683653147,2034227
221,2008-08-26,30.10915184020996,30.206698105231762,29.556392611864005,29.75148293682442,1489491
222,2008-08-27,29.507625579833984,30.48308405800201,29.34504916680598,30.271735603099096,4297168
223,2008-08-28,29.06866455078125,29.91406039990637,28.694737555423085,29.588907641377492,7382078
224,2008-08-29,30.2717342376709,30.385538603690765,29.4588522091965,29.588912451718954,2219080
225,2008-09-01,30.255352020263672,30.386397561288017,29.649261394001503,30.20620827603802,3417069
226,2008-09-02,31.84429168701172,31.975337231399976,30.206209051425922,30.4683023619912,5030404
227,2008-09-04,31.17267417907715,31.7460022486107,30.910580902932686,31.483908972466242,2813325
228,2008-09-05,30.484683990478516,30.82868132602157,30.140686654935458,30.795918828621744,3330688
229,2008-09-08,32.09000778198242,33.384091027157815,31.778770686815356,32.106386810747814,8377948
230,2008-09-09,32.20466232299805,32.4667555869958,31.46752626776031,32.089998047478524,3737279
231,2008-09-10,31.926198959350586,32.46676466224414,31.61496187159898,32.04086326692156,3847698
232,2008-09-11,31.074392318725586,31.778765992413735,30.828680262073156,31.778765992413735,2567354
233,2008-09-12,31.3856201171875,32.23742261153337,30.87781486947317,31.28733487218018,6093354
234,2008-09-15,29.4035587310791,30.714023447099645,28.51899549212312,30.23898043190008,6770268
235,2008-09-16,29.976871490478516,30.23896474205028,27.84736743186388,28.256887443135927,4654621
236,2008-09-17,29.206974029541016,30.402771525722308,28.830214301226736,30.402771525722308,4674190
237,2008-09-18,29.141448974609375,29.71477696582696,27.044707495443173,28.8302142237346,6603710
238,2008-09-19,30.91057777404785,31.07438577733332,29.485447256748984,29.829444508006112,9821730
239,2008-09-22,30.238975524902344,33.08923759715529,29.993263430521164,31.77877087199994,4162514
240,2008-09-23,29.878583908081055,30.550197118431022,29.32163718064013,29.87858390808105,6569683
241,2008-09-24,30.56658172607422,30.894197745542083,29.583733667670632,29.976872446674403,5730103
242,2008-09-25,29.616498947143555,30.779536370128497,28.91212310588774,30.64848861692836,10926783
243,2008-09-26,29.141448974609375,29.780301942253786,28.63364595981861,29.780301942253786,4967945
244,2008-09-29,28.060327529907227,29.976880420524278,27.519759620921203,29.976880420524278,7859964
245,2008-09-30,28.109464645385742,29.157835577649468,26.53690713609587,26.53690713609587,6616439
246,2008-10-01,29.043184280395508,29.32165671877874,27.896525352606673,28.469855927395873,3743739
247,2008-10-03,29.45269012451172,29.813066437030187,28.666410291966155,29.19059684699653,4681406
248,2008-10-06,28.846601486206055,29.48545236534794,28.256892127848687,29.125076028754666,5560277
249,2008-10-07,29.796689987182617,30.435543148275464,28.830222953693074,28.830222953693074,9928258
250,2008-10-08,29.567354202270508,29.813066231663072,27.552514228178413,28.79745784324689,9985473
251,2008-10-10,29.38716697692871,30.058780348261205,27.208521053750378,29.452691966747384,9025179
252,2008-10-13,29.976871490478516,30.20620225243321,29.338020717251776,29.534591211377663,6805621
253,2008-10-14,29.256126403808594,31.090777550607832,29.026795565905935,30.140689476741123,5099383
254,2008-10-15,29.010408401489258,29.632878009152783,28.69917359765749,29.092312414170696,5495022
255,2008-10-16,27.896514892578125,28.60089079522557,27.35594925115527,28.60089079522557,6651066
256,2008-10-17,25.799776077270508,28.66641712303756,25.423016206753434,28.469848784401226,5586092
257,2008-10-20,26.094629287719727,27.12662138111785,25.27558900174771,25.898060952159828,7922965
258,2008-10-21,26.307586669921875,27.6835741975792,25.55406900279375,26.35672820877807,8047276
259,2008-10-22,24.866064071655273,26.242051042831445,24.620352033167084,26.045482745114015,5408099
260,2008-10-23,23.653884887695312,24.472925007732968,23.293506346163337,24.243594218480126,6641370
261,2008-10-24,20.59067726135254,23.260747593350317,20.31220268704112,22.933131492649295,9905588
262,2008-10-27,19.001733779907227,20.312197872067955,17.036037641666137,20.21391262079823,12878172
263,2008-10-29,21.507997512817383,22.867603108566577,19.656965664750512,21.622661786867898,13094201
264,2008-10-31,22.88398551940918,23.588361332114335,21.753710635985144,22.638273491630542,8097887
265,2008-11-03,23.588367462158203,24.21083720558014,22.769324934925045,24.178074704646765,4951148
266,2008-11-04,24.620351791381836,24.816922308957377,23.146079574930837,23.260743858692802,4515828
267,2008-11-05,23.71941375732422,25.816158337307957,23.260749838989142,25.816158337307957,6145587
268,2008-11-06,22.933128356933594,24.489306844271354,22.458085520228927,23.260744412838687,4896229
269,2008-11-07,24.7186336517334,25.455769658613907,22.6055086545787,22.7693166561077,8250147
270,2008-11-10,25.275583267211914,25.848911337315393,24.718636443469087,25.488532804534962,3775177
271,2008-11-11,24.98072624206543,26.02909697994312,24.407398251780492,25.390246235126103,8900004
272,2008-11-12,23.932357788085938,25.521296549022214,23.63750422628616,25.521296549022214,5705390
273,2008-11-14,23.850467681884766,24.89884145025939,23.55561394814807,23.719422071732872,4038880
274,2008-11-17,24.833295822143555,25.652337982394968,22.605506745165535,25.652337982394968,5361538
275,2008-11-18,23.49007797241211,24.767779731262564,23.03141415046912,24.767779731262564,6392448
276,2008-11-19,22.91675567626953,24.325505551043623,22.62189981124843,23.588369221174652,5606729
277,2008-11-20,22.67104148864746,23.09694066277595,21.704572167292383,22.933132604483767,5080395
278,2008-11-21,24.112548828125,24.866066256727496,21.950281810707175,22.5236099508934,8350092
279,2008-11-24,24.7186336517334,25.111772411045358,23.490073640265884,24.833297919730768,5420119
280,2008-11-25,24.112548828125,25.275586356860515,23.915980513134393,24.980732773480238,5453771
281,2008-11-26,24.653120040893555,25.02987769545841,23.670271667118413,24.374645446274982,5246053
282,2008-11-27,24.653120040893555,24.653120040893555,24.653120040893555,24.653120040893555,0
283,2008-11-28,24.259979248046875,24.73502441267814,23.293512111549493,23.9159840899195,8464961
284,2008-12-01,24.06340980529785,25.68510912598062,23.965124526695174,24.735023283662343,5733003
285,2008-12-02,23.850467681884766,24.11256112397842,23.096949869036706,23.883230195317672,5879324
286,2008-12-03,24.571216583251953,24.882451464520678,23.34265608735772,24.07979238489426,6430656
287,2008-12-04,25.750627517700195,25.881675274108755,21.78647232308868,21.78647232308868,4648185
288,2008-12-05,25.43939971923828,26.66796027667162,24.587596844035488,24.587596844035488,5338962
289,2008-12-08,25.504920959472656,26.34034253227371,24.407408261061843,26.12739293726851,11709287
290,2008-12-10,25.09539222717285,26.700712043077644,24.73501594165094,26.700712043077644,11172070
291,2008-12-11,24.81692886352539,25.5376839153517,24.423787724539128,25.5376839153517,9867592
292,2008-12-12,24.047025680541992,24.325500232994635,23.522839071850676,24.21083371803444,9847702
293,2008-12-15,24.440162658691406,24.980730474184877,24.243594361793487,24.86606396798636,5741641
294,2008-12-16,25.37386703491211,25.685101810350563,23.2607419230762,24.571208228216623,9183505
295,2008-12-17,25.341114044189453,26.04549008612624,24.669500505334067,26.04549008612624,8720755
296,2008-12-18,26.094629287719727,26.3731038736658,24.76778358008727,24.76778358008727,12640018
297,2008-12-19,27.3559513092041,27.68356741272311,26.061868144661787,26.864527153925582,10050607
298,2008-12-22,27.372333526611328,27.60166436282589,26.422245459738168,26.422245459738168,6524631
299,2008-12-23,26.815378189086914,27.634418288561395,26.618809898286116,27.192137967918253,5151765
300,2008-12-24,26.356718063354492,27.175758207616344,22.11408833864722,22.11408833864722,13318746
301,2008-12-26,26.40584945678711,27.79821716806639,25.71785733252175,27.79821716806639,5480531
302,2008-12-29,26.962812423706055,27.175762002233366,25.88167883796141,26.700719096587825,3418418
303,2008-12-30,26.913665771484375,27.355948352141723,25.914436319406093,26.897284523721392,4868199
304,2008-12-31,27.241283416748047,27.65080352558895,26.63519498873677,27.65080352558895,4396180
305,2009-01-02,27.634410858154297,28.09307452360649,27.110226668507615,28.09307452360649,3976548
306,2009-01-05,27.011951446533203,28.093084932058098,26.66795412544046,28.093084932058098,4505326
